log_id,text,region,language,actual_intent,actual_sentiment
LOG_0641,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user641@example.com and my phone is 555-0199.,North,French,tech_support,Satisfied
LOG_0642,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0643,I have a question about my invoice 3521. My credit card was charged twice.,East,English,billing,Neutral
LOG_0644,I am not satisfied with the service. Please refund my last payment immediately.,West,Spanish,refund_request,Neutral
LOG_0645,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user645@example.com and my phone is 555-0199.,West,Hindi,tech_support,Satisfied
LOG_0646,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Neutral
LOG_0647,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Satisfied
LOG_0648,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,English,tech_support,Frustrated
LOG_0649,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Neutral
LOG_0650,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user650@example.com and my phone is 555-0199.,East,Hindi,tech_support,Neutral
LOG_0651,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0652,I am not satisfied with the service. Please refund my last payment immediately.,North,English,refund_request,Frustrated
LOG_0653,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Spanish,tech_support,Frustrated
LOG_0654,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,English,login_issue,Satisfied
LOG_0655,I am not satisfied with the service. Please refund my last payment immediately.,North,Hindi,refund_request,Neutral
LOG_0656,I HAVE A QUESTION ABOUT MY INVOICE 9621. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,French,billing,Frustrated
LOG_0657,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,French,login_issue,Frustrated
LOG_0658,I have a question about my invoice 3955. My credit card was charged twice.,West,English,billing,Neutral
LOG_0659,Could you add a dark mode to the dashboard? It's too bright at night.,West,Hindi,feature_request,Satisfied
LOG_0660,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,Spanish,refund_request,Frustrated
LOG_0661,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,English,login_issue,Satisfied
LOG_0662,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Satisfied
LOG_0663,I HAVE A QUESTION ABOUT MY INVOICE 6827. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,English,billing,Frustrated
LOG_0664,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Hindi,tech_support,Satisfied
LOG_0665,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0666,I have a question about my invoice 7251. My credit card was charged twice. My email is user666@example.com and my phone is 555-0199.,North,Hindi,billing,Frustrated
LOG_0667,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Neutral
LOG_0668,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,English,tech_support,Frustrated
LOG_0669,I HAVE A QUESTION ABOUT MY INVOICE 7436. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Spanish,billing,Frustrated
LOG_0670,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Neutral
LOG_0671,I have a question about my invoice 9221. My credit card was charged twice.,West,Hindi,billing,Neutral
LOG_0672,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Neutral
LOG_0673,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,English,refund_request,Frustrated
LOG_0674,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Satisfied
LOG_0675,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0676,I have a question about my invoice 7124. My credit card was charged twice.,North,Spanish,billing,Neutral
LOG_0677,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Frustrated
LOG_0678,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Frustrated
LOG_0679,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Neutral
LOG_0680,I have a question about my invoice 4288. My credit card was charged twice.,East,Spanish,billing,Neutral
LOG_0681,I have a question about my invoice 5445. My credit card was charged twice.,West,English,billing,Satisfied
LOG_0682,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Neutral
LOG_0683,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0684,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Neutral
LOG_0685,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Hindi,tech_support,Satisfied
LOG_0686,I am not satisfied with the service. Please refund my last payment immediately.,North,Hindi,refund_request,Frustrated
LOG_0687,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0688,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0689,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Neutral
LOG_0690,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,Hindi,refund_request,Frustrated
LOG_0691,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,Spanish,refund_request,Frustrated
LOG_0692,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0693,I have a question about my invoice 4079. My credit card was charged twice.,West,Hindi,billing,Frustrated
LOG_0694,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user694@example.com and my phone is 555-0199.,East,Spanish,tech_support,Frustrated
LOG_0695,I am not satisfied with the service. Please refund my last payment immediately.,West,Spanish,refund_request,Neutral
LOG_0696,COULD YOU ADD A DARK MODE TO THE DASHBOARD? IT'S TOO BRIGHT AT NIGHT. !!! URGENT HELP NEEDED !!!,South,Spanish,feature_request,Frustrated
LOG_0697,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0698,I am not satisfied with the service. Please refund my last payment immediately.,West,French,refund_request,Satisfied
LOG_0699,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0700,I am not satisfied with the service. Please refund my last payment immediately.,North,French,refund_request,Neutral
LOG_0701,I have a question about my invoice 8201. My credit card was charged twice.,West,English,billing,Satisfied
LOG_0702,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Frustrated
LOG_0703,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,English,tech_support,Neutral
LOG_0704,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Neutral
LOG_0705,I am not satisfied with the service. Please refund my last payment immediately.,West,English,refund_request,Frustrated
LOG_0706,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0707,I have a question about my invoice 3799. My credit card was charged twice.,West,French,billing,Neutral
LOG_0708,I HAVE A QUESTION ABOUT MY INVOICE 1840. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Spanish,billing,Frustrated
LOG_0709,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Neutral
LOG_0710,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user710@example.com and my phone is 555-0199.,East,English,login_issue,Neutral
LOG_0711,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,French,refund_request,Frustrated
LOG_0712,I have a question about my invoice 3429. My credit card was charged twice. My email is user712@example.com and my phone is 555-0199.,East,Spanish,billing,Neutral
LOG_0713,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Neutral
LOG_0714,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user714@example.com and my phone is 555-0199.,East,Spanish,login_issue,Satisfied
LOG_0715,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Frustrated
LOG_0716,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Neutral
LOG_0717,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Neutral
LOG_0718,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Neutral
LOG_0719,I have a question about my invoice 2932. My credit card was charged twice.,North,English,billing,Frustrated
LOG_0720,I have a question about my invoice 6728. My credit card was charged twice.,West,French,billing,Neutral
LOG_0721,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0722,I have a question about my invoice 6460. My credit card was charged twice.,East,English,billing,Neutral
LOG_0723,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0724,Could you add a dark mode to the dashboard? It's too bright at night.,West,English,feature_request,Satisfied
LOG_0725,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user725@example.com and my phone is 555-0199.,North,Hindi,login_issue,Satisfied
LOG_0726,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user726@example.com and my phone is 555-0199.,East,English,tech_support,Neutral
LOG_0727,I am not satisfied with the service. Please refund my last payment immediately.,West,Spanish,refund_request,Frustrated
LOG_0728,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,English,tech_support,Neutral
LOG_0729,I have a question about my invoice 1612. My credit card was charged twice.,East,Spanish,billing,Satisfied
LOG_0730,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Satisfied
LOG_0731,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Spanish,tech_support,Neutral
LOG_0732,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) MY EMAIL IS USER732@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0733,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Neutral
LOG_0734,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Spanish,tech_support,Satisfied
LOG_0735,I have a question about my invoice 5483. My credit card was charged twice.,North,Hindi,billing,Neutral
LOG_0736,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0737,I have a question about my invoice 6101. My credit card was charged twice.,East,Spanish,billing,Satisfied
LOG_0738,I have a question about my invoice 1826. My credit card was charged twice.,North,Spanish,billing,Frustrated
LOG_0739,I have a question about my invoice 8304. My credit card was charged twice.,West,French,billing,Neutral
LOG_0740,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0741,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Frustrated
LOG_0742,I am not satisfied with the service. Please refund my last payment immediately.,East,Hindi,refund_request,Neutral
LOG_0743,I have a question about my invoice 8842. My credit card was charged twice.,North,French,billing,Frustrated
LOG_0744,I am not satisfied with the service. Please refund my last payment immediately.,East,Spanish,refund_request,Frustrated
LOG_0745,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Satisfied
LOG_0746,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,French,refund_request,Frustrated
LOG_0747,I have a question about my invoice 8584. My credit card was charged twice.,North,French,billing,Frustrated
LOG_0748,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Satisfied
LOG_0749,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Frustrated
LOG_0750,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Neutral
LOG_0751,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Satisfied
LOG_0752,Could you add a dark mode to the dashboard? It's too bright at night. My email is user752@example.com and my phone is 555-0199.,North,English,feature_request,Neutral
LOG_0753,I have a question about my invoice 5623. My credit card was charged twice.,North,Hindi,billing,Frustrated
LOG_0754,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Hindi,login_issue,Frustrated
LOG_0755,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Spanish,login_issue,Frustrated
LOG_0756,I have a question about my invoice 2175. My credit card was charged twice.,East,Spanish,billing,Frustrated
LOG_0757,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,French,tech_support,Satisfied
LOG_0758,I am not satisfied with the service. Please refund my last payment immediately.,West,Spanish,refund_request,Neutral
LOG_0759,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Spanish,tech_support,Neutral
LOG_0760,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0761,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Neutral
LOG_0762,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Satisfied
LOG_0763,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user763@example.com and my phone is 555-0199.,West,Hindi,login_issue,Satisfied
LOG_0764,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Frustrated
LOG_0765,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user765@example.com and my phone is 555-0199.,North,Hindi,tech_support,Satisfied
LOG_0766,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0767,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0768,I HAVE A QUESTION ABOUT MY INVOICE 9640. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,French,billing,Frustrated
LOG_0769,Could you add a dark mode to the dashboard? It's too bright at night.,East,English,feature_request,Satisfied
LOG_0770,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0771,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Satisfied
LOG_0772,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Neutral
LOG_0773,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,French,tech_support,Neutral
LOG_0774,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Satisfied
LOG_0775,I am not satisfied with the service. Please refund my last payment immediately.,West,French,refund_request,Neutral
LOG_0776,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example) My email is user776@example.com and my phone is 555-0199.,East,English,login_issue,Frustrated
LOG_0777,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Hindi,tech_support,Frustrated
LOG_0778,Could you add a dark mode to the dashboard? It's too bright at night.,North,English,feature_request,Neutral
LOG_0779,Could you add a dark mode to the dashboard? It's too bright at night.,North,Spanish,feature_request,Frustrated
LOG_0780,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Hindi,login_issue,Frustrated
LOG_0781,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Frustrated
LOG_0782,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,French,login_issue,Frustrated
LOG_0783,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0784,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,French,refund_request,Frustrated
LOG_0785,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Neutral
LOG_0786,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Neutral
LOG_0787,I am not satisfied with the service. Please refund my last payment immediately.,West,French,refund_request,Frustrated
LOG_0788,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,English,login_issue,Neutral
LOG_0789,I have a question about my invoice 8530. My credit card was charged twice.,East,Hindi,billing,Frustrated
LOG_0790,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,Spanish,refund_request,Frustrated
LOG_0791,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Hindi,login_issue,Frustrated
LOG_0792,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Spanish,tech_support,Satisfied
LOG_0793,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Neutral
LOG_0794,The application keeps crashing on my mobile device. I tried restarting but it didn't help. My email is user794@example.com and my phone is 555-0199.,West,Spanish,tech_support,Satisfied
LOG_0795,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,French,login_issue,Frustrated
LOG_0796,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Neutral
LOG_0797,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Satisfied
LOG_0798,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Neutral
LOG_0799,I HAVE A QUESTION ABOUT MY INVOICE 5487. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,Hindi,billing,Frustrated
LOG_0800,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Frustrated
LOG_0801,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Frustrated
LOG_0802,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,English,login_issue,Frustrated
LOG_0803,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Neutral
LOG_0804,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0805,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Satisfied
LOG_0806,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,French,login_issue,Frustrated
LOG_0807,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0808,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Hindi,login_issue,Neutral
LOG_0809,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,English,tech_support,Neutral
LOG_0810,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Satisfied
LOG_0811,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,English,tech_support,Frustrated
LOG_0812,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0813,I have a question about my invoice 8454. My credit card was charged twice.,North,French,billing,Satisfied
LOG_0814,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0815,I have a question about my invoice 8627. My credit card was charged twice.,North,Hindi,billing,Frustrated
LOG_0816,I am not satisfied with the service. Please refund my last payment immediately.,East,Spanish,refund_request,Frustrated
LOG_0817,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,English,refund_request,Frustrated
LOG_0818,I have a question about my invoice 8014. My credit card was charged twice.,West,Hindi,billing,Frustrated
LOG_0819,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,French,login_issue,Neutral
LOG_0820,I have a question about my invoice 8711. My credit card was charged twice.,West,English,billing,Satisfied
LOG_0821,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Frustrated
LOG_0822,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0823,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,French,tech_support,Neutral
LOG_0824,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,French,login_issue,Satisfied
LOG_0825,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,English,login_issue,Neutral
LOG_0826,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,North,Hindi,tech_support,Neutral
LOG_0827,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,French,login_issue,Neutral
LOG_0828,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0829,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Satisfied
LOG_0830,I have a question about my invoice 6656. My credit card was charged twice.,East,English,billing,Neutral
LOG_0831,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,Hindi,tech_support,Neutral
LOG_0832,I HAVE A QUESTION ABOUT MY INVOICE 7400. MY CREDIT CARD WAS CHARGED TWICE. !!! URGENT HELP NEEDED !!!,South,French,billing,Frustrated
LOG_0833,I have a question about my invoice 5521. My credit card was charged twice.,East,English,billing,Frustrated
LOG_0834,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Spanish,login_issue,Frustrated
LOG_0835,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. MY EMAIL IS USER835@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,French,refund_request,Frustrated
LOG_0836,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Hindi,tech_support,Frustrated
LOG_0837,I am not satisfied with the service. Please refund my last payment immediately.,East,French,refund_request,Frustrated
LOG_0838,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,East,Spanish,tech_support,Frustrated
LOG_0839,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Spanish,login_issue,Satisfied
LOG_0840,I AM NOT SATISFIED WITH THE SERVICE. PLEASE REFUND MY LAST PAYMENT IMMEDIATELY. !!! URGENT HELP NEEDED !!!,South,Spanish,refund_request,Frustrated
LOG_0841,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),North,Hindi,login_issue,Satisfied
LOG_0842,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Spanish,login_issue,Satisfied
LOG_0843,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),West,Spanish,login_issue,Satisfied
LOG_0844,Could you add a dark mode to the dashboard? It's too bright at night.,East,French,feature_request,Satisfied
LOG_0845,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,English,login_issue,Satisfied
LOG_0846,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,French,tech_support,Frustrated
LOG_0847,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) MY EMAIL IS USER847@EXAMPLE.COM AND MY PHONE IS 555-0199. !!! URGENT HELP NEEDED !!!,South,Spanish,login_issue,Frustrated
LOG_0848,The application keeps crashing on my mobile device. I tried restarting but it didn't help.,West,English,tech_support,Neutral
LOG_0849,I have a question about my invoice 8006. My credit card was charged twice.,East,French,billing,Satisfied
LOG_0850,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Satisfied
LOG_0851,I have a question about my invoice 7944. My credit card was charged twice.,West,Hindi,billing,Neutral
LOG_0852,I FORGOT MY PASSWORD AND THE RECOVERY EMAIL IS NOT ARRIVING. PIN CODE: 1234 (PII EXAMPLE) !!! URGENT HELP NEEDED !!!,South,Spanish,login_issue,Frustrated
LOG_0853,I have a question about my invoice 5478. My credit card was charged twice.,West,English,billing,Neutral
LOG_0854,THE APPLICATION KEEPS CRASHING ON MY MOBILE DEVICE. I TRIED RESTARTING BUT IT DIDN'T HELP. !!! URGENT HELP NEEDED !!!,South,Spanish,tech_support,Frustrated
LOG_0855,I forgot my password and the recovery email is not arriving. Pin code: 1234 (PII Example),East,Hindi,login_issue,Frustrated
LOG_0856,I have a question about my invoice 5713. My credit card was charged twice.,East,French,billing,Neutral
